"","ID1","DataType","ExptNumber","MouseID","strainName","sex","Date","birthDate","ExptDoneBy","Age(wks)","BodyWeight","DrugBottleStartWeight","WaterBottleStartWeight","DrugBottleEndWeight","WaterBottleEndWeight","MeasureDays","d7","d8","d9","d10","d11","d12","d13","Drug","DrugDose","DoseUnits","d14","d15","d16","d17","d18","d19","d20","d21","d22","d23","d24","d25","mg/kg formula check","MouseIDDateMaster","MouseIDDateMDTStatic","MouseIDDateQC","coatColor","origin","Group","nickname","SucrosePreference","OralMethPreference","DrugVolConsumed","WaterVolConsumed","DrugPreferenceScore","DrugMassConsumed","TestNumber"
"1038",27067,"Oral methamphetamine","SUC0080","030184","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-28,"10/30/2023 0:00:00","Misty",12.85,20.5,80.8,78.5,76.1,76.9,2,NA,NA,NA,NA,NA,NA,"Days 7-9","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299945.36,"030184_1/28/2024","030184_1/28/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.69999999999999,1.59999999999999,0.746031746031746,0.00458536585365853,4
"1039",27117,"Oral methamphetamine","SUC0080","030184","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-30,"10/30/2023 0:00:00","Misty",13.14,20.3,84,76.9,82.8,69.7,2,NA,NA,NA,NA,NA,NA,"Days 9-11","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342620.71,"030184_1/30/2024","030184_1/30/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.2,7.2,0.142857142857143,0.00236453201970444,5
"1040",27167,"Oral methamphetamine","SUC0080","030184","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-02-01,"10/30/2023 0:00:00","Misty",13.42,21.3,82.8,69.7,79.3,66.8,2,NA,NA,NA,NA,NA,NA,"Days 11-13","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308264.82,"030184_2/1/2024","030184_2/1/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",3.5,2.90000000000001,0.546875,0.00657276995305164,6
"1041",26918,"Oral methamphetamine","SUC0080","030185","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-22,"10/30/2023 0:00:00","Misty",12,23.4,83.4,83.6,77.8,82.8,2,NA,NA,NA,NA,NA,NA,"Days 1-3","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277287.2,"030185_1/22/2024","030185_1/22/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",5.60000000000001,0.800000000000011,0.874999999999999,0.0023931623931624,1
"1042",26968,"Oral methamphetamine","SUC0080","030185","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-24,"10/30/2023 0:00:00","Misty",12.28,22.5,77.8,82.8,73.1,80.4,2,NA,NA,NA,NA,NA,NA,"Days 3-5","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252763.56,"030185_1/24/2024","030185_1/24/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.69999999999999,2.39999999999999,0.661971830985916,0.00208888888888888,2
"1043",27018,"Oral methamphetamine","SUC0080","030185","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-26,"10/30/2023 0:00:00","Misty",12.57,23.4,82.6,83.3,79.6,78.9,2,NA,NA,NA,NA,NA,NA,"Days 5-7","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280981.19,"030185_1/26/2024","030185_1/26/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",3,4.39999999999999,0.405405405405406,0.00256410256410256,3
"1044",27068,"Oral methamphetamine","SUC0080","030185","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-28,"10/30/2023 0:00:00","Misty",12.85,22.8,79.6,78.9,74.4,77.2,2,NA,NA,NA,NA,NA,NA,"Days 7-9","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259747.38,"030185_1/28/2024","030185_1/28/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",5.2,1.7,0.753623188405797,0.00456140350877193,4
"1045",27118,"Oral methamphetamine","SUC0080","030185","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-30,"10/30/2023 0:00:00","Misty",13.14,22.8,85.1,77.2,83.7,70.8,2,NA,NA,NA,NA,NA,NA,"Days 9-11","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312406.57,"030185_1/30/2024","030185_1/30/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.40000000000001,6.40000000000001,0.17948717948718,0.0024561403508772,5
"1046",27168,"Oral methamphetamine","SUC0080","030185","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-02-01,"10/30/2023 0:00:00","Misty",13.42,23.9,83.7,70.8,81.2,67.1,2,NA,NA,NA,NA,NA,NA,"Days 11-13","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284369.85,"030185_2/1/2024","030185_2/1/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",2.5,3.7,0.403225806451613,0.00418410041841004,6
"1047",26919,"Oral methamphetamine","SUC0080","030186","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-22,"10/30/2023 0:00:00","Misty",12,23.4,82.7,80.9,77.5,78.2,2,NA,NA,NA,NA,NA,NA,"Days 1-3","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273899.57,"030186_1/22/2024","030186_1/22/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",5.2,2.7,0.658227848101266,0.00222222222222222,1
"1048",26969,"Oral methamphetamine","SUC0080","030186","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-24,"10/30/2023 0:00:00","Misty",12.28,23.1,77.5,78.2,71,75.7,2,NA,NA,NA,NA,NA,NA,"Days 3-5","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238203.45,"030186_1/24/2024","030186_1/24/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",6.5,2.5,0.722222222222222,0.00281385281385281,2
"1049",27019,"Oral methamphetamine","SUC0080","030186","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-26,"10/30/2023 0:00:00","Misty",12.57,24.7,82.4,83.7,78.3,80.7,2,NA,NA,NA,NA,NA,NA,"Days 5-7","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261211.34,"030186_1/26/2024","030186_1/26/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.10000000000001,3,0.577464788732395,0.00331983805668017,3
"1050",27069,"Oral methamphetamine","SUC0080","030186","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-28,"10/30/2023 0:00:00","Misty",12.85,24.2,78.3,80.7,74.6,78.7,2,NA,NA,NA,NA,NA,NA,"Days 7-9","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241371.07,"030186_1/28/2024","030186_1/28/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",3.69999999999999,2,0.649122807017543,0.00305785123966941,4
"1051",27119,"Oral methamphetamine","SUC0080","030186","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-01-30,"10/30/2023 0:00:00","Misty",13.14,23.1,84.1,78.7,81,73.8,2,NA,NA,NA,NA,NA,NA,"Days 9-11","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294896.1,"030186_1/30/2024","030186_1/30/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",3.10000000000001,4.90000000000001,0.3875,0.00536796536796538,5
"1052",27169,"Oral methamphetamine","SUC0080","030186","B6NJ-Pcyox1l-/- Cyfip2-S968F<J> HOM BREED","F",2024-02-01,"10/30/2023 0:00:00","Misty",13.42,23.8,81,73.8,74.9,70.9,2,NA,NA,NA,NA,NA,NA,"Days 11-13","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254911.76,"030186_2/1/2024","030186_2/1/2024","yes","","Kumar Lab","","Pcyox1l","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",6.09999999999999,2.89999999999999,0.677777777777778,0.0102521008403361,6
"1053",26920,"Oral methamphetamine","SUC0087","030204","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","F",2024-01-22,"10/26/2023 0:00:00","Misty",12.57,21.8,83.4,84.1,77.5,82.7,2,NA,NA,NA,NA,NA,NA,"Days 1-3","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296490.83,"030204_1/22/2024","030204_1/22/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",5.90000000000001,1.40000000000001,0.808219178082191,0.00270642201834863,1
"1054",26970,"Oral methamphetamine","SUC0087","030204","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","F",2024-01-24,"10/26/2023 0:00:00","Misty",12.85,21.5,77.5,82.7,70.8,81.1,2,NA,NA,NA,NA,NA,NA,"Days 3-5","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255209.3,"030204_1/24/2024","030204_1/24/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",6.7,1.59999999999999,0.807228915662651,0.00311627906976744,2
"1055",27020,"Oral methamphetamine","SUC0087","030204","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","F",2024-01-26,"10/26/2023 0:00:00","Misty",13.14,22.4,84.1,83,80.4,79.7,2,NA,NA,NA,NA,NA,NA,"Days 5-7","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301858.93,"030204_1/26/2024","030204_1/26/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",3.7,3.3,0.528571428571429,0.00330357142857143,3
"1056",27070,"Oral methamphetamine","SUC0087","030204","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","F",2024-01-28,"10/26/2023 0:00:00","Misty",13.42,21.9,80.4,79.7,78.5,74.7,2,NA,NA,NA,NA,NA,NA,"Days 7-9","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288191.78,"030204_1/28/2024","030204_1/28/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.90000000000001,5,0.27536231884058,0.0017351598173516,4
"1057",27120,"Oral methamphetamine","SUC0087","030204","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","F",2024-01-30,"10/26/2023 0:00:00","Misty",13.71,22.6,83.7,74.7,82.1,68.6,2,NA,NA,NA,NA,NA,NA,"Days 9-11","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304060.59,"030204_1/30/2024","030204_1/30/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.59999999999999,6.09999999999999,0.207792207792207,0.00283185840707964,5
"1058",27170,"Oral methamphetamine","SUC0087","030204","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","F",2024-02-01,"10/26/2023 0:00:00","Misty",14,23.2,82.1,68.6,80.3,63.4,2,NA,NA,NA,NA,NA,NA,"Days 11-13","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284165.09,"030204_2/1/2024","030204_2/1/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.80000000000001,5.20000000000001,0.257142857142858,0.00310344827586209,6
"1059",26921,"Oral methamphetamine","SUC0087","030205","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-01-22,"10/26/2023 0:00:00","Misty",12.57,27,82.6,81.9,77.3,80.9,2,NA,NA,NA,NA,NA,NA,"Days 1-3","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236480.74,"030205_1/22/2024","030205_1/22/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",5.30000000000001,1,0.841269841269842,0.00196296296296297,1
"1060",26971,"Oral methamphetamine","SUC0087","030205","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-01-24,"10/26/2023 0:00:00","Misty",12.85,26.2,77.3,80.9,71.7,79.3,2,NA,NA,NA,NA,NA,NA,"Days 3-5","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211542.36,"030205_1/24/2024","030205_1/24/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",5.59999999999999,1.60000000000001,0.777777777777777,0.00213740458015267,2
"1061",27021,"Oral methamphetamine","SUC0087","030205","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-01-26,"10/26/2023 0:00:00","Misty",13.14,26.2,85.1,83.3,81.3,80,2,NA,NA,NA,NA,NA,NA,"Days 5-7","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264069.85,"030205_1/26/2024","030205_1/26/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",3.80000000000001,3.3,0.535211267605635,0.00290076335877864,3
"1062",27071,"Oral methamphetamine","SUC0087","030205","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-01-28,"10/26/2023 0:00:00","Misty",13.42,26.7,81.3,80,79.8,75.3,2,NA,NA,NA,NA,NA,NA,"Days 7-9","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242986.53,"030205_1/28/2024","030205_1/28/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.5,4.7,0.241935483870968,0.00112359550561798,4
"1063",27121,"Oral methamphetamine","SUC0087","030205","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-01-30,"10/26/2023 0:00:00","Misty",13.71,26.6,84.7,75.3,83,70.7,2,NA,NA,NA,NA,NA,NA,"Days 9-11","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264289.45,"030205_1/30/2024","030205_1/30/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.7,4.59999999999999,0.26984126984127,0.00255639097744361,5
"1064",27171,"Oral methamphetamine","SUC0087","030205","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-02-01,"10/26/2023 0:00:00","Misty",14,27.1,83,70.7,81,64.6,2,NA,NA,NA,NA,NA,NA,"Days 11-13","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248081.17,"030205_2/1/2024","030205_2/1/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",2,6.10000000000001,0.246913580246913,0.0029520295202952,6
"1065",26922,"Oral methamphetamine","SUC0087","030207","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-01-22,"10/26/2023 0:00:00","Misty",12.57,27.4,83.5,82.5,82.4,76.5,2,NA,NA,NA,NA,NA,NA,"Days 1-3","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251109.48,"030207_1/22/2024","030207_1/22/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.09999999999999,6,0.154929577464788,0.000401459854014596,1
"1066",26972,"Oral methamphetamine","SUC0087","030207","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-01-24,"10/26/2023 0:00:00","Misty",12.85,27.6,82.4,76.5,77.6,74.4,2,NA,NA,NA,NA,NA,NA,"Days 3-5","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231675.36,"030207_1/24/2024","030207_1/24/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",4.8,2.09999999999999,0.695652173913044,0.00173913043478261,2
"1067",27022,"Oral methamphetamine","SUC0087","030207","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-01-26,"10/26/2023 0:00:00","Misty",13.14,27.3,84.1,83.5,82.9,77.7,2,NA,NA,NA,NA,NA,NA,"Days 5-7","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255380.59,"030207_1/26/2024","030207_1/26/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.2,5.8,0.171428571428572,0.000879120879120881,3
"1068",27072,"Oral methamphetamine","SUC0087","030207","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-01-28,"10/26/2023 0:00:00","Misty",13.42,27.4,82.9,77.7,80.2,73.8,2,NA,NA,NA,NA,NA,NA,"Days 7-9","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242648.91,"030207_1/28/2024","030207_1/28/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",2.7,3.90000000000001,0.409090909090909,0.00197080291970803,4
"1069",27122,"Oral methamphetamine","SUC0087","030207","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-01-30,"10/26/2023 0:00:00","Misty",13.71,27.9,83.2,73.8,82.3,68,2,NA,NA,NA,NA,NA,NA,"Days 9-11","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245425.08,"030207_1/30/2024","030207_1/30/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",0.900000000000006,5.8,0.134328358208956,0.00129032258064517,5
"1070",27172,"Oral methamphetamine","SUC0087","030207","B6NJ-Safb2-/- Cyfip2-S968F<J> HSubVi","M",2024-02-01,"10/26/2023 0:00:00","Misty",14,28.3,82.3,68,81,58.6,2,NA,NA,NA,NA,NA,NA,"Days 11-13","methamphetamine drinking","80","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235558.32,"030207_2/1/2024","030207_2/1/2024","yes","","Kumar Lab","","Safb2","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.3,9.4,0.121495327102804,0.00183745583038869,6
"1071",26927,"Oral methamphetamine","SUC0082","030246","B6NJ-Slc26a10-/- Cyfip2-S968F<J> Hom Breed Well","M",2024-01-22,"10/15/2023 0:00:00","Misty",14.14,24.1,81.5,83.9,75.4,82.6,2,NA,NA,NA,NA,NA,NA,"Days 1-3","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254983.4,"030246_1/22/2024","030246_1/22/2024","yes","","Kumar Lab","","Slc26a10","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",6.09999999999999,1.3,0.824324324324324,0.0025311203319502,1
"1072",26977,"Oral methamphetamine","SUC0082","030246","B6NJ-Slc26a10-/- Cyfip2-S968F<J> Hom Breed Well","M",2024-01-24,"10/15/2023 0:00:00","Misty",14.42,24.1,75.4,82.6,69.6,78.2,2,NA,NA,NA,NA,NA,NA,"Days 3-5","methamphetamine drinking","20","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217752.68,"030246_1/24/2024","030246_1/24/2024","yes","","Kumar Lab","","Slc26a10","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",5.8,4.40000000000001,0.568627450980392,0.00240663900414938,2
"1073",27027,"Oral methamphetamine","SUC0082","030246","B6NJ-Slc26a10-/- Cyfip2-S968F<J> Hom Breed Well","M",2024-01-26,"10/15/2023 0:00:00","Misty",14.71,23.9,82.1,83.8,77.1,82.7,2,NA,NA,NA,NA,NA,NA,"Days 5-7","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264849.78,"030246_1/26/2024","030246_1/26/2024","yes","","Kumar Lab","","Slc26a10","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",5,1.09999999999999,0.819672131147542,0.00418410041841004,3
"1074",27077,"Oral methamphetamine","SUC0082","030246","B6NJ-Slc26a10-/- Cyfip2-S968F<J> Hom Breed Well","M",2024-01-28,"10/15/2023 0:00:00","Misty",15,23.7,77.1,82.7,75.9,77.8,2,NA,NA,NA,NA,NA,NA,"Days 7-9","methamphetamine drinking","40","mg_L","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246915.18,"030246_1/28/2024","030246_1/28/2024","yes","","Kumar Lab","","Slc26a10","SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice","OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine",1.2,4.90000000000001,0.19672131147541,0.0010126582278481,4
