ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age.wks.	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	Drug	DrugDose	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg.kg.formula.check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	DrugMassConsumed	TestNumber
26230	Sucrose	SUC0081	030357	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-10T00:00:00Z	10/30/2023 0:00:00	Misty	10.28	26.2	83	83.4	80.6	81.7	2							Days 1-3	Both Drinking Water	0	Percent	""	""											255335.86	030357_1/10/2024	030357_1/10/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.40000000000001	1.7	0.585365853658537	0	1
26280	Sucrose	SUC0081	030357	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-12T00:00:00Z	10/30/2023 0:00:00	Misty	10.57	25.2	83.4	81.7	78.8	80.4	2							Days 3-5	Sucrose 	0.25	percent	""	""											260790.48	030357_1/12/2024	030357_1/12/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.60000000000001	1.3	0.779661016949153	2.28174603174604e-05	2
26330	Sucrose	SUC0081	030357	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-14T00:00:00Z	10/30/2023 0:00:00	Misty	10.85	25.3	82.7	80.4	78	79.2	2							Days 5-7	Sucrose 	0.5	percent	""	""											254964.41	030357_1/14/2024	030357_1/14/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.7	1.2	0.796610169491525	4.64426877470356e-05	3
26380	Sucrose	SUC0081	030357	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-16T00:00:00Z	10/30/2023 0:00:00	Misty	11.14	25.2	83.7	79.2	76.7	77.8	2							Days 7-9	Sucrose 	2	percent	""	""											254753.54	030357_1/16/2024	030357_1/16/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	7	1.40000000000001	0.833333333333333	0.000277777777777778	4
26231	Sucrose	SUC0081	030358	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-10T00:00:00Z	10/30/2023 0:00:00	Misty	10.28	25.9	82.8	80.4	79.3	78.6	2							Days 1-3	Both Drinking Water	0	Percent	""	""											253515.08	030358_1/10/2024	030358_1/10/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.5	1.80000000000001	0.660377358490565	0	1
26281	Sucrose	SUC0081	030358	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-12T00:00:00Z	10/30/2023 0:00:00	Misty	10.57	25.2	84.5	78.6	82	75.7	2							Days 3-5	Sucrose 	0.25	percent	""	""											274960.3	030358_1/12/2024	030358_1/12/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.5	2.89999999999999	0.462962962962964	1.24007936507937e-05	2
26331	Sucrose	SUC0081	030358	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-14T00:00:00Z	10/30/2023 0:00:00	Misty	10.85	25.3	83.8	75.7	79.4	73.2	2							Days 5-7	Sucrose 	0.5	percent	""	""											262992.9	030358_1/14/2024	030358_1/14/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.39999999999999	2.5	0.637681159420289	4.34782608695651e-05	3
26381	Sucrose	SUC0081	030358	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-16T00:00:00Z	10/30/2023 0:00:00	Misty	11.14	25.4	83	73.2	74.9	71.8	2							Days 7-9	Sucrose 	2	percent	""	""											244751.97	030358_1/16/2024	030358_1/16/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.09999999999999	1.40000000000001	0.852631578947368	0.000318897637795275	4
26232	Sucrose	SUC0081	030363	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	F	2024-01-10T00:00:00Z	10/25/2023 0:00:00	Misty	11	18.4	83.2	84.5	80.3	83.1	2							Days 1-3	Both Drinking Water	0	Percent	""	""											363095.65	030363_1/10/2024	030363_1/10/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.90000000000001	1.40000000000001	0.674418604651162	0	1
26282	Sucrose	SUC0081	030363	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	F	2024-01-12T00:00:00Z	10/25/2023 0:00:00	Misty	11.28	18.1	82.7	83.1	79.4	82	2							Days 3-5	Sucrose 	0.25	percent	""	""											362783.41	030363_1/12/2024	030363_1/12/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.3	1.09999999999999	0.750000000000001	2.27900552486188e-05	2
26332	Sucrose	SUC0081	030363	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	F	2024-01-14T00:00:00Z	10/25/2023 0:00:00	Misty	11.57	17.8	84.1	82	80.2	80.8	2							Days 5-7	Sucrose 	0.5	percent	""	""											378922.47	030363_1/14/2024	030363_1/14/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.89999999999999	1.2	0.76470588235294	5.47752808988763e-05	3
26382	Sucrose	SUC0081	030363	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	F	2024-01-16T00:00:00Z	10/25/2023 0:00:00	Misty	11.85	18.5	84.3	80.8	75.8	79.5	2							Days 7-9	Sucrose 	2	percent	""	""											345402.18	030363_1/16/2024	030363_1/16/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.5	1.3	0.867346938775511	0.00045945945945946	4
26233	Sucrose	SUC0081	030366	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-10T00:00:00Z	10/25/2023 0:00:00	Misty	11	23.3	81.5	81.1	79.4	77.9	2							Days 1-3	Both Drinking Water	0	Percent	""	""											277729.62	030366_1/10/2024	030366_1/10/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.09999999999999	3.19999999999999	0.39622641509434	0	1
26283	Sucrose	SUC0081	030366	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-12T00:00:00Z	10/25/2023 0:00:00	Misty	11.28	23.4	83	77.9	77.8	76.5	2							Days 3-5	Sucrose 	0.25	percent	""	""											275957.28	030366_1/12/2024	030366_1/12/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.2	1.40000000000001	0.787878787878787	2.77777777777778e-05	2
26333	Sucrose	SUC0081	030366	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-14T00:00:00Z	10/25/2023 0:00:00	Misty	11.57	23.4	83	76.5	77.1	74.9	2							Days 5-7	Sucrose 	0.5	percent	""	""											273474.35	030366_1/14/2024	030366_1/14/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.90000000000001	1.59999999999999	0.786666666666667	6.30341880341881e-05	3
26383	Sucrose	SUC0081	030366	B6NJ-Isca1tm1b+/- Cyfip2-S968F<J> H Lethal	M	2024-01-16T00:00:00Z	10/25/2023 0:00:00	Misty	11.85	23.5	83.7	74.9	79.1	73.3	2							Days 7-9	Sucrose 	2	percent	""	""											281730.61	030366_1/16/2024	030366_1/16/2024	yes	""	Kumar Lab	""	Isca1tm1b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.60000000000001	1.60000000000001	0.741935483870967	0.000195744680851064	4
26242	Sucrose	SUC0088	030542	B6NJ-Scamp5+/- Cyfip2-S968F<J> HLethal	M	2024-01-10T00:00:00Z	11/1/2023 0:00:00	Misty	10	22.8	83	84.5	82	80	2							Days 1-3	Both Drinking Water	0	Percent	""	""											298508.78	030542_1/10/2024	030542_1/10/2024	yes	""	Kumar Lab	KOMP	Scamp5	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1	4.5	0.181818181818182	0	1
26292	Sucrose	SUC0088	030542	B6NJ-Scamp5+/- Cyfip2-S968F<J> HLethal	M	2024-01-12T00:00:00Z	11/1/2023 0:00:00	Misty	10.28	22.6	83.4	80	78.1	78.4	2							Days 3-5	Sucrose 	0.25	percent	""	""											288209.73	030542_1/12/2024	030542_1/12/2024	yes	""	Kumar Lab	KOMP	Scamp5	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.30000000000001	1.59999999999999	0.768115942028986	2.93141592920355e-05	2
26342	Sucrose	SUC0088	030542	B6NJ-Scamp5+/- Cyfip2-S968F<J> HLethal	M	2024-01-14T00:00:00Z	11/1/2023 0:00:00	Misty	10.57	22.9	83.9	78.4	81.7	74	2							Days 5-7	Sucrose 	0.5	percent	""	""											299328.82	030542_1/14/2024	030542_1/14/2024	yes	""	Kumar Lab	KOMP	Scamp5	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.2	4.40000000000001	0.333333333333333	2.40174672489083e-05	3
26392	Sucrose	SUC0088	030542	B6NJ-Scamp5+/- Cyfip2-S968F<J> HLethal	M	2024-01-16T00:00:00Z	11/1/2023 0:00:00	Misty	10.85	23	82.7	74	72.8	71.6	2							Days 7-9	Sucrose 	2	percent	""	""											261763.48	030542_1/16/2024	030542_1/16/2024	yes	""	Kumar Lab	KOMP	Scamp5	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	9.90000000000001	2.40000000000001	0.804878048780488	0.000430434782608696	4
26243	Sucrose	SUC0088	030543	B6NJ-Scamp5+/- Cyfip2-S968F<J> HLethal	M	2024-01-10T00:00:00Z	11/1/2023 0:00:00	Misty	10	23.4	82.8	82.8	81.8	76.6	2							Days 1-3	Both Drinking Water	0	Percent	""	""											289446.18	030543_1/10/2024	030543_1/10/2024	yes	""	Kumar Lab	KOMP	Scamp5	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1	6.2	0.138888888888889	0	1
26293	Sucrose	SUC0088	030543	B6NJ-Scamp5+/- Cyfip2-S968F<J> HLethal	M	2024-01-12T00:00:00Z	11/1/2023 0:00:00	Misty	10.28	23.4	83.4	76.6	77.5	73.4	2							Days 3-5	Sucrose 	0.25	percent	""	""											276217.95	030543_1/12/2024	030543_1/12/2024	yes	""	Kumar Lab	KOMP	Scamp5	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.90000000000001	3.19999999999999	0.648351648351649	3.15170940170941e-05	2
26343	Sucrose	SUC0088	030543	B6NJ-Scamp5+/- Cyfip2-S968F<J> HLethal	M	2024-01-14T00:00:00Z	11/1/2023 0:00:00	Misty	10.57	23.5	82.9	73.4	78.2	68.8	2							Days 5-7	Sucrose 	0.5	percent	""	""											275862.96	030543_1/14/2024	030543_1/14/2024	yes	""	Kumar Lab	KOMP	Scamp5	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.7	4.60000000000001	0.505376344086021	5e-05	3
26393	Sucrose	SUC0088	030543	B6NJ-Scamp5+/- Cyfip2-S968F<J> HLethal	M	2024-01-16T00:00:00Z	11/1/2023 0:00:00	Misty	10.85	23.7	84	68.8	74.1	66.2	2							Days 7-9	Sucrose 	2	percent	""	""											262632.89	030543_1/16/2024	030543_1/16/2024	yes	""	Kumar Lab	KOMP	Scamp5	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	9.90000000000001	2.59999999999999	0.792000000000001	0.000417721518987342	4
26250	Sucrose	SUC0086	030662	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2024-01-10T00:00:00Z	11/8/2023 0:00:00	Misty	9	19.9	83.8	83.5	82.4	79.8	2							Days 1-3	Both Drinking Water	0	Percent	""	""											346990.99	030662_1/10/2024	030662_1/10/2024	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.39999999999999	3.7	0.274509803921567	0	1
26300	Sucrose	SUC0086	030662	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2024-01-12T00:00:00Z	11/8/2023 0:00:00	Misty	9.28	20.2	83.2	79.8	81	76.2	2							Days 3-5	Sucrose 	0.25	percent	""	""											333623.73	030662_1/12/2024	030662_1/12/2024	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.2	3.59999999999999	0.379310344827587	1.36138613861386e-05	2
26350	Sucrose	SUC0086	030662	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2024-01-14T00:00:00Z	11/8/2023 0:00:00	Misty	9.57	20.3	83.4	76.2	81.2	71.9	2							Days 5-7	Sucrose 	0.5	percent	""	""											333600.01	030662_1/14/2024	030662_1/14/2024	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2.2	4.3	0.338461538461539	2.70935960591133e-05	3
26400	Sucrose	SUC0086	030662	B6NJ-Strn3+/- Cyfip2-S968F<J> H Lethal	M	2024-01-16T00:00:00Z	11/8/2023 0:00:00	Misty	9.85	20.7	84.6	71.9	79.3	68.8	2							Days 7-9	Sucrose 	2	percent	""	""											324095.65	030662_1/16/2024	030662_1/16/2024	yes	""	Kumar Lab	""	Strn3	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.3	3.10000000000001	0.63095238095238	0.000256038647342995	4
26256	Sucrose	SUC0095	030712	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-10T00:00:00Z	11/9/2023 0:00:00	Misty	8.85	17.4	84.2	81.9	83	79.3	2							Days 1-3	Both Drinking Water	0	Percent	""	""											401643.66	030712_1/10/2024	030712_1/10/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.2	2.60000000000001	0.31578947368421	0	1
26306	Sucrose	SUC0095	030712	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-12T00:00:00Z	11/9/2023 0:00:00	Misty	9.14	17.3	84.3	79.3	78.6	78	2							Days 3-5	Sucrose 	0.25	percent	""	""											383004.64	030712_1/12/2024	030712_1/12/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.7	1.3	0.814285714285715	4.11849710982659e-05	2
26356	Sucrose	SUC0095	030712	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-14T00:00:00Z	11/9/2023 0:00:00	Misty	9.42	17.4	83.1	78	76.9	75.7	2							Days 5-7	Sucrose 	0.5	percent	""	""											367263.8	030712_1/14/2024	030712_1/14/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	6.19999999999999	2.3	0.729411764705882	8.90804597701148e-05	3
26406	Sucrose	SUC0095	030712	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-16T00:00:00Z	11/9/2023 0:00:00	Misty	9.71	17.8	83.6	75.7	74.7	74	2							Days 7-9	Sucrose 	2	percent	""	""											350838.18	030712_1/16/2024	030712_1/16/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	8.89999999999999	1.7	0.839622641509434	5e-04	4
26257	Sucrose	SUC0095	030713	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-10T00:00:00Z	11/9/2023 0:00:00	Misty	8.85	18.6	82.5	83.9	78.5	83	2							Days 1-3	Both Drinking Water	0	Percent	""	""											348185.47	030713_1/10/2024	030713_1/10/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4	0.900000000000006	0.816326530612244	0	1
26307	Sucrose	SUC0095	030713	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-12T00:00:00Z	11/9/2023 0:00:00	Misty	9.14	18	83	83	81.6	77.6	2							Days 3-5	Sucrose 	0.25	percent	""	""											376266.65	030713_1/12/2024	030713_1/12/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	1.40000000000001	5.40000000000001	0.205882352941177	9.72222222222226e-06	2
26357	Sucrose	SUC0095	030713	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-14T00:00:00Z	11/9/2023 0:00:00	Misty	9.42	17.7	83.3	77.6	77.6	76.3	2							Days 5-7	Sucrose 	0.5	percent	""	""											365202.24	030713_1/14/2024	030713_1/14/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.7	1.3	0.814285714285715	8.05084745762712e-05	3
26407	Sucrose	SUC0095	030713	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-16T00:00:00Z	11/9/2023 0:00:00	Misty	9.71	17.9	83	76.3	75.9	74.5	2							Days 7-9	Sucrose 	2	percent	""	""											351938.56	030713_1/16/2024	030713_1/16/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	7.09999999999999	1.8	0.797752808988764	0.000396648044692737	4
26258	Sucrose	SUC0095	030714	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-10T00:00:00Z	11/9/2023 0:00:00	Misty	8.85	16.9	84.7	83.2	82.7	80.5	2							Days 1-3	Both Drinking Water	0	Percent	""	""											414478.67	030714_1/10/2024	030714_1/10/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	2	2.7	0.425531914893617	0	1
26308	Sucrose	SUC0095	030714	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-12T00:00:00Z	11/9/2023 0:00:00	Misty	9.14	16.6	84.6	80.5	81.6	77.3	2							Days 3-5	Sucrose 	0.25	percent	""	""											415865.04	030714_1/12/2024	030714_1/12/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3	3.2	0.483870967741935	2.25903614457831e-05	2
26358	Sucrose	SUC0095	030714	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-14T00:00:00Z	11/9/2023 0:00:00	Misty	9.42	16.8	83.7	77.3	79.1	75.3	2							Days 5-7	Sucrose 	0.5	percent	""	""											394087.48	030714_1/14/2024	030714_1/14/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.60000000000001	2	0.696969696969697	6.84523809523811e-05	3
26408	Sucrose	SUC0095	030714	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-16T00:00:00Z	11/9/2023 0:00:00	Misty	9.71	17.2	83.9	75.3	74.2	73.5	2							Days 7-9	Sucrose 	2	percent	""	""											361940.67	030714_1/16/2024	030714_1/16/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	9.7	1.8	0.843478260869565	0.000563953488372093	4
26259	Sucrose	SUC0095	030715	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-10T00:00:00Z	11/9/2023 0:00:00	Misty	8.85	18.2	84.8	83.4	80.9	80.9	2							Days 1-3	Both Drinking Water	0	Percent	""	""											376940.66	030715_1/10/2024	030715_1/10/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	3.89999999999999	2.5	0.609375	0	1
26309	Sucrose	SUC0095	030715	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-12T00:00:00Z	11/9/2023 0:00:00	Misty	9.14	18.4	83.6	80.9	78.4	79	2							Days 3-5	Sucrose 	0.25	percent	""	""											356208.71	030715_1/12/2024	030715_1/12/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	5.19999999999999	1.90000000000001	0.732394366197182	3.53260869565217e-05	2
26359	Sucrose	SUC0095	030715	B6NJ-Tmem151b-/- Cyfip2-S968F<J> Hom Breed Well	F	2024-01-14T00:00:00Z	11/9/2023 0:00:00	Misty	9.42	18.7	83.5	79	78.6	76.1	2							Days 5-7	Sucrose 	0.5	percent	""	""											350967.9	030715_1/14/2024	030715_1/14/2024	yes	""	Kumar Lab	KOMP	Tmem151b	SPT4: 2 day water, 2 days each with increasing dose of sucrose (0.25%, 0.5%, 2%) 2-bottle choice	OM4: 4 days 20mg-L,  4 days 40mg-L,  4 days 80mg-L oral methamphetamine	4.90000000000001	2.90000000000001	0.628205128205128	6.55080213903744e-05	3
